,url
1107,https://www.skysports.com/football/brighton-and-hove-albion-vs-fulham/464867
1108,https://www.skysports.com/football/chelsea-vs-southampton/464868
1109,https://www.skysports.com/football/everton-vs-leeds-united/464869
1110,https://www.skysports.com/football/nottingham-forest-vs-manchester-city/464872
1111,https://www.skysports.com/football/wolverhampton-wanderers-vs-bournemouth/464874
1112,https://www.skysports.com/football/newcastle-united-vs-liverpool/464871
1113,https://www.skysports.com/football/arsenal-vs-manchester-city/464745
1114,https://www.skysports.com/football/liverpool-vs-everton/464861
1115,https://www.skysports.com/football/leeds-united-vs-manchester-united/464859
1116,https://www.skysports.com/football/manchester-city-vs-aston-villa/464862
1117,https://www.skysports.com/football/west-ham-united-vs-chelsea/464864
1118,https://www.skysports.com/football/arsenal-vs-brentford/464855
1119,https://www.skysports.com/football/crystal-palace-vs-brighton-and-hove-albion/464857
1120,https://www.skysports.com/football/fulham-vs-nottingham-forest/464858
1121,https://www.skysports.com/football/leicester-city-vs-tottenham-hotspur/464860
1122,https://www.skysports.com/football/southampton-vs-wolverhampton-wanderers/464863
1123,https://www.skysports.com/football/bournemouth-vs-newcastle-united/464856
1124,https://www.skysports.com/football/manchester-united-vs-leeds-united/464710
1125,https://www.skysports.com/football/nottingham-forest-vs-leeds-united/464852
1126,https://www.skysports.com/football/tottenham-hotspur-vs-manchester-city/464853
1127,https://www.skysports.com/football/everton-vs-arsenal/464849
1128,https://www.skysports.com/football/aston-villa-vs-leicester-city/464845
1129,https://www.skysports.com/football/brentford-vs-southampton/464846
1130,https://www.skysports.com/football/brighton-and-hove-albion-vs-bournemouth/464847
1131,https://www.skysports.com/football/manchester-united-vs-crystal-palace/464850
1132,https://www.skysports.com/football/wolverhampton-wanderers-vs-liverpool/464854
1133,https://www.skysports.com/football/newcastle-united-vs-west-ham-united/464851
1134,https://www.skysports.com/football/chelsea-vs-fulham/464848
1135,https://www.skysports.com/football/fulham-vs-tottenham-hotspur/464838
1136,https://www.skysports.com/football/leeds-united-vs-brentford/464839
1137,https://www.skysports.com/football/manchester-city-vs-wolverhampton-wanderers/464842
1138,https://www.skysports.com/football/arsenal-vs-manchester-united/464835
1139,https://www.skysports.com/football/liverpool-vs-chelsea/464841
1140,https://www.skysports.com/football/bournemouth-vs-nottingham-forest/464836
1141,https://www.skysports.com/football/leicester-city-vs-brighton-and-hove-albion/464840
1142,https://www.skysports.com/football/southampton-vs-aston-villa/464843
1143,https://www.skysports.com/football/west-ham-united-vs-everton/464844
1144,https://www.skysports.com/football/crystal-palace-vs-newcastle-united/464837
1145,https://www.skysports.com/football/manchester-city-vs-tottenham-hotspur/464702
1146,https://www.skysports.com/football/crystal-palace-vs-manchester-united/464697
1147,https://www.skysports.com/football/chelsea-vs-crystal-palace/464828
1148,https://www.skysports.com/football/newcastle-united-vs-fulham/464831
1149,https://www.skysports.com/football/tottenham-hotspur-vs-arsenal/464833
1150,https://www.skysports.com/football/manchester-united-vs-manchester-city/464830
1151,https://www.skysports.com/football/brighton-and-hove-albion-vs-liverpool/464827
1152,https://www.skysports.com/football/everton-vs-southampton/464829
1153,https://www.skysports.com/football/nottingham-forest-vs-leicester-city/464832
1154,https://www.skysports.com/football/wolverhampton-wanderers-vs-west-ham-united/464834
1155,https://www.skysports.com/football/brentford-vs-bournemouth/464826
1156,https://www.skysports.com/football/aston-villa-vs-leeds-united/464825
1157,https://www.skysports.com/football/fulham-vs-chelsea/464698
1158,https://www.skysports.com/football/chelsea-vs-manchester-city/464818
1159,https://www.skysports.com/football/southampton-vs-nottingham-forest/464824
1160,https://www.skysports.com/football/leeds-united-vs-west-ham-united/464821
1161,https://www.skysports.com/football/aston-villa-vs-wolverhampton-wanderers/464816
1162,https://www.skysports.com/football/crystal-palace-vs-tottenham-hotspur/464819
1163,https://www.skysports.com/football/arsenal-vs-newcastle-united/464815
1164,https://www.skysports.com/football/everton-vs-brighton-and-hove-albion/464820
1165,https://www.skysports.com/football/leicester-city-vs-fulham/464822
1166,https://www.skysports.com/football/manchester-united-vs-bournemouth/464823
1167,https://www.skysports.com/football/brentford-vs-liverpool/464817
1168,https://www.skysports.com/football/tottenham-hotspur-vs-aston-villa/464812
1169,https://www.skysports.com/football/nottingham-forest-vs-chelsea/464811
1170,https://www.skysports.com/football/wolverhampton-wanderers-vs-manchester-united/464814
1171,https://www.skysports.com/football/bournemouth-vs-crystal-palace/464805
1172,https://www.skysports.com/football/fulham-vs-southampton/464807
1173,https://www.skysports.com/football/manchester-city-vs-everton/464809
1174,https://www.skysports.com/football/newcastle-united-vs-leeds-united/464810
1175,https://www.skysports.com/football/brighton-and-hove-albion-vs-arsenal/464806
1176,https://www.skysports.com/football/liverpool-vs-real-madrid/463262
1177,https://www.skysports.com/football/real-madrid-vs-manchester-city/463260
1178,https://www.skysports.com/football/villarreal-vs-liverpool/463261
1179,https://www.skysports.com/football/liverpool-vs-villarreal/463259
1180,https://www.skysports.com/football/manchester-city-vs-real-madrid/463258
1181,https://www.skysports.com/football/atletico-madrid-vs-manchester-city/463254
1182,https://www.skysports.com/football/liverpool-vs-benfica/463256
1183,https://www.skysports.com/football/bayern-munich-vs-villarreal/463255
1184,https://www.skysports.com/football/real-madrid-vs-chelsea/463257
1185,https://www.skysports.com/football/chelsea-vs-real-madrid/463251
1186,https://www.skysports.com/football/villarreal-vs-bayern-munich/463253
1187,https://www.skysports.com/football/benfica-vs-liverpool/463250
1188,https://www.skysports.com/football/manchester-city-vs-atletico-madrid/463252
1189,https://www.skysports.com/football/juventus-vs-villarreal/461097
1190,https://www.skysports.com/football/lille-vs-chelsea/461103
1191,https://www.skysports.com/football/ajax-vs-benfica/461095
1192,https://www.skysports.com/football/manchester-united-vs-atletico-madrid/461100
1193,https://www.skysports.com/football/manchester-city-vs-sporting-lisbon/461099
1194,https://www.skysports.com/football/real-madrid-vs-paris-saint-germain/461101
1195,https://www.skysports.com/football/bayern-munich-vs-red-bull-salzburg/461096
1196,https://www.skysports.com/football/liverpool-vs-inter-milan/461098
1197,https://www.skysports.com/football/atletico-madrid-vs-manchester-united/461088
1198,https://www.skysports.com/football/benfica-vs-ajax/461089
1199,https://www.skysports.com/football/chelsea-vs-lille/461102
1200,https://www.skysports.com/football/villarreal-vs-juventus/461094
1201,https://www.skysports.com/football/inter-milan-vs-liverpool/461091
1202,https://www.skysports.com/football/red-bull-salzburg-vs-bayern-munich/461090
1203,https://www.skysports.com/football/paris-saint-germain-vs-real-madrid/461092
1204,https://www.skysports.com/football/sporting-lisbon-vs-manchester-city/461093
1205,https://www.skysports.com/football/atalanta-vs-villarreal/457402
1206,https://www.skysports.com/football/juventus-vs-malmo-ff/457406
1207,https://www.skysports.com/football/zenit-st-petersburg-vs-chelsea/457409
1208,https://www.skysports.com/football/bayern-munich-vs-barcelona/457404
1209,https://www.skysports.com/football/benfica-vs-dynamo-kiev/457403
1210,https://www.skysports.com/football/manchester-united-vs-bsc-young-boys-bern/457407
1211,https://www.skysports.com/football/red-bull-salzburg-vs-sevilla/457405
1212,https://www.skysports.com/football/wolfsburg-vs-lille/457408
1213,https://www.skysports.com/football/paris-saint-germain-vs-club-brugge/457398
1214,https://www.skysports.com/football/rb-leipzig-vs-manchester-city/457399
1215,https://www.skysports.com/football/ac-milan-vs-liverpool/457397
1216,https://www.skysports.com/football/ajax-vs-sporting-lisbon/457394
1217,https://www.skysports.com/football/borussia-dortmund-vs-besiktas/457395
1218,https://www.skysports.com/football/fc-porto-vs-atletico-madrid/457396
1219,https://www.skysports.com/football/real-madrid-vs-inter-milan/457400
1220,https://www.skysports.com/football/shakhtar-donetsk-vs-sheriff-tiraspol-mol/457401
1221,https://www.skysports.com/football/besiktas-vs-ajax/457387
1222,https://www.skysports.com/football/inter-milan-vs-shakhtar-donetsk/457389
1223,https://www.skysports.com/football/atletico-madrid-vs-ac-milan/457386
1224,https://www.skysports.com/football/club-brugge-vs-rb-leipzig/457388
1225,https://www.skysports.com/football/liverpool-vs-fc-porto/457390
1226,https://www.skysports.com/football/manchester-city-vs-paris-saint-germain/457391
1227,https://www.skysports.com/football/sheriff-tiraspol-mol-vs-real-madrid/457392
1228,https://www.skysports.com/football/sporting-lisbon-vs-borussia-dortmund/457393
1229,https://www.skysports.com/football/dynamo-kiev-vs-bayern-munich/457380
1230,https://www.skysports.com/football/villarreal-vs-manchester-united/457384
1231,https://www.skysports.com/football/bsc-young-boys-bern-vs-atalanta/457385
1232,https://www.skysports.com/football/barcelona-vs-benfica/457378
1233,https://www.skysports.com/football/chelsea-vs-juventus/457379
1234,https://www.skysports.com/football/lille-vs-red-bull-salzburg/457381
1235,https://www.skysports.com/football/malmo-ff-vs-zenit-st-petersburg/457382
1236,https://www.skysports.com/football/sevilla-vs-wolfsburg/457383
1237,https://www.skysports.com/football/ac-milan-vs-fc-porto/457373
1238,https://www.skysports.com/football/real-madrid-vs-shakhtar-donetsk/457375
1239,https://www.skysports.com/football/borussia-dortmund-vs-ajax/457370
1240,https://www.skysports.com/football/liverpool-vs-atletico-madrid/457371
1241,https://www.skysports.com/football/manchester-city-vs-club-brugge/457372
1242,https://www.skysports.com/football/rb-leipzig-vs-paris-saint-germain/457374
1243,https://www.skysports.com/football/sheriff-tiraspol-mol-vs-inter-milan/457376
1244,https://www.skysports.com/football/sporting-lisbon-vs-besiktas/457377
1245,https://www.skysports.com/football/malmo-ff-vs-chelsea/457366
1246,https://www.skysports.com/football/wolfsburg-vs-red-bull-salzburg/457368
1247,https://www.skysports.com/football/atalanta-vs-manchester-united/457362
1248,https://www.skysports.com/football/bayern-munich-vs-benfica/457364
1249,https://www.skysports.com/football/dynamo-kiev-vs-barcelona/457363
1250,https://www.skysports.com/football/juventus-vs-zenit-st-petersburg/457365
1251,https://www.skysports.com/football/sevilla-vs-lille/457367
1252,https://www.skysports.com/football/villarreal-vs-bsc-young-boys-bern/457369
1253,https://www.skysports.com/football/barcelona-vs-dynamo-kiev/457354
1254,https://www.skysports.com/football/red-bull-salzburg-vs-wolfsburg/457357
1255,https://www.skysports.com/football/bsc-young-boys-bern-vs-villarreal/457360
1256,https://www.skysports.com/football/benfica-vs-bayern-munich/457355
1257,https://www.skysports.com/football/chelsea-vs-malmo-ff/457356
1258,https://www.skysports.com/football/lille-vs-sevilla/457358
1259,https://www.skysports.com/football/manchester-united-vs-atalanta/457359
1260,https://www.skysports.com/football/zenit-st-petersburg-vs-juventus/457361
1261,https://www.skysports.com/football/besiktas-vs-sporting-lisbon/457348
1262,https://www.skysports.com/football/club-brugge-vs-manchester-city/457349
1263,https://www.skysports.com/football/ajax-vs-borussia-dortmund/457346
1264,https://www.skysports.com/football/atletico-madrid-vs-liverpool/457347
1265,https://www.skysports.com/football/fc-porto-vs-ac-milan/457350
1266,https://www.skysports.com/football/inter-milan-vs-sheriff-tiraspol-mol/457351
1267,https://www.skysports.com/football/paris-saint-germain-vs-rb-leipzig/457352
1268,https://www.skysports.com/football/shakhtar-donetsk-vs-real-madrid/457353
1269,https://www.skysports.com/football/atalanta-vs-bsc-young-boys-bern/457338
1270,https://www.skysports.com/football/zenit-st-petersburg-vs-malmo-ff/457345
1271,https://www.skysports.com/football/bayern-munich-vs-dynamo-kiev/457340
1272,https://www.skysports.com/football/benfica-vs-barcelona/457339
1273,https://www.skysports.com/football/juventus-vs-chelsea/457342
1274,https://www.skysports.com/football/manchester-united-vs-villarreal/457343
1275,https://www.skysports.com/football/red-bull-salzburg-vs-lille/457341
1276,https://www.skysports.com/football/wolfsburg-vs-sevilla/457344
1277,https://www.skysports.com/football/ajax-vs-besiktas/457330
1278,https://www.skysports.com/football/shakhtar-donetsk-vs-inter-milan/457337
1279,https://www.skysports.com/football/ac-milan-vs-atletico-madrid/457333
1280,https://www.skysports.com/football/borussia-dortmund-vs-sporting-lisbon/457331
1281,https://www.skysports.com/football/fc-porto-vs-liverpool/457332
1282,https://www.skysports.com/football/paris-saint-germain-vs-manchester-city/457334
1283,https://www.skysports.com/football/rb-leipzig-vs-club-brugge/457335
1284,https://www.skysports.com/football/real-madrid-vs-sheriff-tiraspol-mol/457336
1285,https://www.skysports.com/football/besiktas-vs-borussia-dortmund/457323
1286,https://www.skysports.com/football/sheriff-tiraspol-mol-vs-shakhtar-donetsk/457328
1287,https://www.skysports.com/football/atletico-madrid-vs-fc-porto/457322
1288,https://www.skysports.com/football/club-brugge-vs-paris-saint-germain/457324
1289,https://www.skysports.com/football/inter-milan-vs-real-madrid/457325
1290,https://www.skysports.com/football/liverpool-vs-ac-milan/457326
1291,https://www.skysports.com/football/manchester-city-vs-rb-leipzig/457327
1292,https://www.skysports.com/football/sporting-lisbon-vs-ajax/457329
1293,https://www.skysports.com/football/bsc-young-boys-bern-vs-manchester-united/457321
1294,https://www.skysports.com/football/sevilla-vs-red-bull-salzburg/457319
1295,https://www.skysports.com/football/barcelona-vs-bayern-munich/457314
1296,https://www.skysports.com/football/chelsea-vs-zenit-st-petersburg/457315
1297,https://www.skysports.com/football/dynamo-kiev-vs-benfica/457316
1298,https://www.skysports.com/football/lille-vs-wolfsburg/457317
1299,https://www.skysports.com/football/malmo-ff-vs-juventus/457318
1300,https://www.skysports.com/football/villarreal-vs-atalanta/457320
1301,https://www.skysports.com/football/brondby-vs-red-bull-salzburg/457102
1302,https://www.skysports.com/football/dinamo-zagreb-vs-sheriff-tiraspol-mol/457149
1303,https://www.skysports.com/football/shakhtar-donetsk-vs-monaco/457148
1304,https://www.skysports.com/football/ferencvaros-vs-bsc-young-boys-bern/457146
1305,https://www.skysports.com/football/ludogorets-vs-malmo-ff/457151
1306,https://www.skysports.com/football/psv-eindhoven-vs-benfica/457147
1307,https://www.skysports.com/football/bsc-young-boys-bern-vs-ferencvaros/457145
1308,https://www.skysports.com/football/benfica-vs-psv-eindhoven/457142
1309,https://www.skysports.com/football/malmo-ff-vs-ludogorets/457150
1310,https://www.skysports.com/football/monaco-vs-shakhtar-donetsk/457143
1311,https://www.skysports.com/football/red-bull-salzburg-vs-brondby/457101
1312,https://www.skysports.com/football/sheriff-tiraspol-mol-vs-dinamo-zagreb/457144
1313,https://www.skysports.com/football/slavia-prague-vs-ferencvaros/455471
1314,https://www.skysports.com/football/shakhtar-donetsk-vs-genk/455470
1315,https://www.skysports.com/football/fc-midtjylland-vs-psv-eindhoven/457064
1316,https://www.skysports.com/football/ludogorets-vs-olympiakos-fc/457062
1317,https://www.skysports.com/football/monaco-vs-sparta-prague/455472
1318,https://www.skysports.com/football/bsc-young-boys-bern-vs-cfr-cluj-napoca/457061
1319,https://www.skysports.com/football/benfica-vs-spartak-moscow/455468
1320,https://www.skysports.com/football/legia-warsaw-vs-dinamo-zagreb/457051
1321,https://www.skysports.com/football/rangers-vs-malmo-ff/455469
1322,https://www.skysports.com/football/spartak-moscow-vs-benfica/455465
1323,https://www.skysports.com/football/dinamo-zagreb-vs-legia-warsaw/457050
1324,https://www.skysports.com/football/ferencvaros-vs-slavia-prague/455466
1325,https://www.skysports.com/football/malmo-ff-vs-rangers/455467
1326,https://www.skysports.com/football/sparta-prague-vs-monaco/455464
1327,https://www.skysports.com/football/cfr-cluj-napoca-vs-bsc-young-boys-bern/457057
1328,https://www.skysports.com/football/genk-vs-shakhtar-donetsk/455463
1329,https://www.skysports.com/football/psv-eindhoven-vs-fc-midtjylland/457063
1330,https://www.skysports.com/football/crvena-zvezda-vs-sheriff-tiraspol-mol/457059
1331,https://www.skysports.com/football/neftchi-baku-vs-olympiakos-fc/446736
1332,https://www.skysports.com/football/sheriff-tiraspol-mol-vs-alashkert-fc/454023
1333,https://www.skysports.com/football/cfr-cluj-napoca-vs-lincoln-red-imps/454017
1334,https://www.skysports.com/football/fc-midtjylland-vs-celtic/446732
1335,https://www.skysports.com/football/galatasaray-vs-psv-eindhoven/446733
1336,https://www.skysports.com/football/ludogorets-vs-ns-mura/454020
1337,https://www.skysports.com/football/bsc-young-boys-bern-vs-sk-slovan-bratislava/446737
1338,https://www.skysports.com/football/crvena-zvezda-vs-kairat-almaty/446731
1339,https://www.skysports.com/football/sparta-prague-vs-sk-rapid-wien/446735
1340,https://www.skysports.com/football/fc-flora-tallinn-vs-legia-warsaw/454018
1341,https://www.skysports.com/football/hjk-helsinki-vs-malmo-ff/454019
1342,https://www.skysports.com/football/omonia-nicosia-vs-dinamo-zagreb/446734
1343,https://www.skysports.com/football/vmfd-zalgiris-vs-ferencvaros/454021
1344,https://www.skysports.com/football/kairat-almaty-vs-crvena-zvezda/446728
1345,https://www.skysports.com/football/malmo-ff-vs-hjk-helsinki/454014
1346,https://www.skysports.com/football/ns-mura-vs-ludogorets/454015
1347,https://www.skysports.com/football/sk-slovan-bratislava-vs-bsc-young-boys-bern/446729
1348,https://www.skysports.com/football/legia-warsaw-vs-fc-flora-tallinn/454016
1349,https://www.skysports.com/football/olympiakos-fc-vs-neftchi-baku/446725
1350,https://www.skysports.com/football/psv-eindhoven-vs-galatasaray/446726
1351,https://www.skysports.com/football/alashkert-fc-vs-sheriff-tiraspol-mol/454022
1352,https://www.skysports.com/football/lincoln-red-imps-vs-cfr-cluj-napoca/454013
1353,https://www.skysports.com/football/dinamo-zagreb-vs-omonia-nicosia/446730
1354,https://www.skysports.com/football/ferencvaros-vs-vmfd-zalgiris/454012
1355,https://www.skysports.com/football/sk-rapid-wien-vs-sparta-prague/446727
1356,https://www.skysports.com/football/celtic-vs-fc-midtjylland/446724
1357,https://www.skysports.com/football/kairat-almaty-vs-maccabi-haifa/446036
1358,https://www.skysports.com/football/alashkert-fc-vs-connahs-quay-nomads/446032
1359,https://www.skysports.com/football/neftchi-baku-vs-dynamo-tbilisi/446041
1360,https://www.skysports.com/football/legia-warsaw-vs-bodo-glimt/446037
1361,https://www.skysports.com/football/hibernians-vs-fc-flora-tallinn/446035
1362,https://www.skysports.com/football/lincoln-red-imps-vs-cs-fola-esch/446038
1363,https://www.skysports.com/football/riga-fc-vs-malmo-ff/446042
1364,https://www.skysports.com/football/sheriff-tiraspol-mol-vs-teuta-durrs/446045
1365,https://www.skysports.com/football/borac-vs-cfr-cluj-napoca/446033
1366,https://www.skysports.com/football/ns-mura-vs-shkendija-tetovo/446040
1367,https://www.skysports.com/football/prishtina-vs-ferencvaros/446046
1368,https://www.skysports.com/football/buducnost-podgorica-vs-hjk-helsinki/446034
1369,https://www.skysports.com/football/linfield-vs-vmfd-zalgiris/446039
1370,https://www.skysports.com/football/shamrock-rovers-vs-sk-slovan-bratislava/446044
1371,https://www.skysports.com/football/shakhter-soligorsk-vs-ludogorets/446043
1372,https://www.skysports.com/football/valur-reykjavik-vs-dinamo-zagreb/446047
1373,https://www.skysports.com/football/bodo-glimt-vs-legia-warsaw/446016
1374,https://www.skysports.com/football/dynamo-tbilisi-vs-neftchi-baku/446019
1375,https://www.skysports.com/football/sk-slovan-bratislava-vs-shamrock-rovers/446029
1376,https://www.skysports.com/football/paris-saint-germain-vs-bayern-munich/426071
1377,https://www.skysports.com/football/lyon-vs-bayern-munich/426070
1378,https://www.skysports.com/football/rb-leipzig-vs-paris-saint-germain/426069
1379,https://www.skysports.com/football/manchester-city-vs-lyon/426067
1380,https://www.skysports.com/football/barcelona-vs-bayern-munich/426065
1381,https://www.skysports.com/football/rb-leipzig-vs-atletico-madrid/426066
1382,https://www.skysports.com/football/atalanta-vs-paris-saint-germain/426068
1383,https://www.skysports.com/football/barcelona-vs-napoli/421729
1384,https://www.skysports.com/football/bayern-munich-vs-chelsea/421730
1385,https://www.skysports.com/football/tre-fiori-vs-linfield/426333
1386,https://www.skysports.com/football/drita-gjilan-vs-inter-club-descaldes/426332
1387,https://www.skysports.com/football/juventus-vs-lyon/421731
1388,https://www.skysports.com/football/manchester-city-vs-real-madrid/421721
1389,https://www.skysports.com/football/liverpool-vs-atletico-madrid/421732
1390,https://www.skysports.com/football/paris-saint-germain-vs-borussia-dortmund/421722
1391,https://www.skysports.com/football/rb-leipzig-vs-tottenham-hotspur/421733
1392,https://www.skysports.com/football/valencia-vs-atalanta/421723
1393,https://www.skysports.com/football/lyon-vs-juventus/421726
1394,https://www.skysports.com/football/real-madrid-vs-manchester-city/421720
1395,https://www.skysports.com/football/chelsea-vs-bayern-munich/421725
1396,https://www.skysports.com/football/napoli-vs-barcelona/421727
1397,https://www.skysports.com/football/atalanta-vs-valencia/421718
1398,https://www.skysports.com/football/tottenham-hotspur-vs-rb-leipzig/421728
1399,https://www.skysports.com/football/atletico-madrid-vs-liverpool/421724
1400,https://www.skysports.com/football/borussia-dortmund-vs-paris-saint-germain/421719
1401,https://www.skysports.com/football/dinamo-zagreb-vs-manchester-city/420432
1402,https://www.skysports.com/football/shakhtar-donetsk-vs-atalanta/420434
1403,https://www.skysports.com/football/atletico-madrid-vs-lokomotiv-moscow/420430
1404,https://www.skysports.com/football/bayer-leverkusen-vs-juventus/420431
1405,https://www.skysports.com/football/bayern-munich-vs-tottenham-hotspur/420413
1406,https://www.skysports.com/football/club-brugge-vs-real-madrid/420412
1407,https://www.skysports.com/football/olympiakos-fc-vs-crvena-zvezda/420433
1408,https://www.skysports.com/football/paris-saint-germain-vs-galatasaray/420414
1409,https://www.skysports.com/football/napoli-vs-genk/420429
1410,https://www.skysports.com/football/red-bull-salzburg-vs-liverpool/420426
1411,https://www.skysports.com/football/ajax-vs-valencia/420422
1412,https://www.skysports.com/football/benfica-vs-zenit-st-petersburg/420423
1413,https://www.skysports.com/football/borussia-dortmund-vs-slavia-prague/420424
1414,https://www.skysports.com/football/chelsea-vs-lille/420425
1415,https://www.skysports.com/football/inter-milan-vs-barcelona/420427
1416,https://www.skysports.com/football/lyon-vs-rb-leipzig/420428
1417,https://www.skysports.com/football/valencia-vs-chelsea/420420
1418,https://www.skysports.com/football/zenit-st-petersburg-vs-lyon/420421
1419,https://www.skysports.com/football/barcelona-vs-borussia-dortmund/420415
1420,https://www.skysports.com/football/genk-vs-red-bull-salzburg/420416
1421,https://www.skysports.com/football/lille-vs-ajax/420417
1422,https://www.skysports.com/football/liverpool-vs-napoli/420391
1423,https://www.skysports.com/football/rb-leipzig-vs-benfica/420418
1424,https://www.skysports.com/football/slavia-prague-vs-inter-milan/420419
1425,https://www.skysports.com/football/galatasaray-vs-club-brugge/420406
1426,https://www.skysports.com/football/lokomotiv-moscow-vs-bayer-leverkusen/420408
1427,https://www.skysports.com/football/atalanta-vs-dinamo-zagreb/420404
1428,https://www.skysports.com/football/crvena-zvezda-vs-bayern-munich/420405
1429,https://www.skysports.com/football/juventus-vs-atletico-madrid/420407
1430,https://www.skysports.com/football/manchester-city-vs-shakhtar-donetsk/420409
1431,https://www.skysports.com/football/real-madrid-vs-paris-saint-germain/420410
1432,https://www.skysports.com/football/tottenham-hotspur-vs-olympiakos-fc/420411
1433,https://www.skysports.com/football/bayern-munich-vs-olympiakos-fc/420400
1434,https://www.skysports.com/football/lokomotiv-moscow-vs-juventus/420401
1435,https://www.skysports.com/football/atalanta-vs-manchester-city/420396
1436,https://www.skysports.com/football/bayer-leverkusen-vs-atletico-madrid/420397
1437,https://www.skysports.com/football/crvena-zvezda-vs-tottenham-hotspur/420398
1438,https://www.skysports.com/football/dinamo-zagreb-vs-shakhtar-donetsk/420399
1439,https://www.skysports.com/football/paris-saint-germain-vs-club-brugge/420402
1440,https://www.skysports.com/football/real-madrid-vs-galatasaray/420403
1441,https://www.skysports.com/football/barcelona-vs-slavia-prague/420387
1442,https://www.skysports.com/football/zenit-st-petersburg-vs-rb-leipzig/420395
1443,https://www.skysports.com/football/borussia-dortmund-vs-inter-milan/420388
1444,https://www.skysports.com/football/chelsea-vs-ajax/420389
1445,https://www.skysports.com/football/liverpool-vs-genk/420390
1446,https://www.skysports.com/football/lyon-vs-benfica/420392
1447,https://www.skysports.com/football/napoli-vs-red-bull-salzburg/420393
1448,https://www.skysports.com/football/valencia-vs-lille/420394
1449,https://www.skysports.com/football/ajax-vs-chelsea/420379
1450,https://www.skysports.com/football/rb-leipzig-vs-zenit-st-petersburg/420385
1451,https://www.skysports.com/football/benfica-vs-lyon/420380
1452,https://www.skysports.com/football/genk-vs-liverpool/420383
1453,https://www.skysports.com/football/inter-milan-vs-borussia-dortmund/420382
1454,https://www.skysports.com/football/lille-vs-valencia/420384
1455,https://www.skysports.com/football/red-bull-salzburg-vs-napoli/420381
1456,https://www.skysports.com/football/slavia-prague-vs-barcelona/420386
1457,https://www.skysports.com/football/atletico-madrid-vs-bayer-leverkusen/420371
1458,https://www.skysports.com/football/shakhtar-donetsk-vs-dinamo-zagreb/420377
1459,https://www.skysports.com/football/club-brugge-vs-paris-saint-germain/420372
1460,https://www.skysports.com/football/galatasaray-vs-real-madrid/420373
1461,https://www.skysports.com/football/juventus-vs-lokomotiv-moscow/420374
1462,https://www.skysports.com/football/manchester-city-vs-atalanta/420375
1463,https://www.skysports.com/football/olympiakos-fc-vs-bayern-munich/420376
1464,https://www.skysports.com/football/tottenham-hotspur-vs-crvena-zvezda/420378
1465,https://www.skysports.com/football/genk-vs-napoli/420364
1466,https://www.skysports.com/football/slavia-prague-vs-borussia-dortmund/420368
1467,https://www.skysports.com/football/barcelona-vs-inter-milan/420363
1468,https://www.skysports.com/football/lille-vs-chelsea/420365
1469,https://www.skysports.com/football/liverpool-vs-red-bull-salzburg/420366
1470,https://www.skysports.com/football/rb-leipzig-vs-lyon/420367
1471,https://www.skysports.com/football/valencia-vs-ajax/420369
1472,https://www.skysports.com/football/zenit-st-petersburg-vs-benfica/420370
1473,https://www.skysports.com/football/atalanta-vs-shakhtar-donetsk/420355
1474,https://www.skysports.com/football/real-madrid-vs-club-brugge/420361
1475,https://www.skysports.com/football/crvena-zvezda-vs-olympiakos-fc/420356
1476,https://www.skysports.com/football/galatasaray-vs-paris-saint-germain/420357
1477,https://www.skysports.com/football/juventus-vs-bayer-leverkusen/420358
1478,https://www.skysports.com/football/lokomotiv-moscow-vs-atletico-madrid/420359
1479,https://www.skysports.com/football/manchester-city-vs-dinamo-zagreb/420360
1480,https://www.skysports.com/football/tottenham-hotspur-vs-bayern-munich/420362
1481,https://www.skysports.com/football/club-brugge-vs-galatasaray/420349
1482,https://www.skysports.com/football/olympiakos-fc-vs-tottenham-hotspur/420352
1483,https://www.skysports.com/football/atletico-madrid-vs-juventus/420347
1484,https://www.skysports.com/football/bayer-leverkusen-vs-lokomotiv-moscow/420348
1485,https://www.skysports.com/football/bayern-munich-vs-crvena-zvezda/420351
1486,https://www.skysports.com/football/dinamo-zagreb-vs-atalanta/420350
1487,https://www.skysports.com/football/paris-saint-germain-vs-real-madrid/420353
1488,https://www.skysports.com/football/shakhtar-donetsk-vs-manchester-city/420354
1489,https://www.skysports.com/football/inter-milan-vs-slavia-prague/420344
1490,https://www.skysports.com/football/lyon-vs-zenit-st-petersburg/420345
1491,https://www.skysports.com/football/ajax-vs-lille/420339
1492,https://www.skysports.com/football/benfica-vs-rb-leipzig/420340
1493,https://www.skysports.com/football/borussia-dortmund-vs-barcelona/420341
1494,https://www.skysports.com/football/chelsea-vs-valencia/420342
1495,https://www.skysports.com/football/napoli-vs-liverpool/420346
1496,https://www.skysports.com/football/red-bull-salzburg-vs-genk/420343
1497,https://www.skysports.com/football/ajax-vs-apoel-nicosia/420113
1498,https://www.skysports.com/football/club-brugge-vs-linz-ask/420117
1499,https://www.skysports.com/football/slavia-prague-vs-cfr-cluj-napoca/419547
1500,https://www.skysports.com/football/crvena-zvezda-vs-bsc-young-boys-bern/419548
1501,https://www.skysports.com/football/krasnodar-vs-olympiakos-fc/420119
1502,https://www.skysports.com/football/rosenborg-vs-dinamo-zagreb/420115
1503,https://www.skysports.com/football/bsc-young-boys-bern-vs-crvena-zvezda/419546
1504,https://www.skysports.com/football/dinamo-zagreb-vs-rosenborg/420114
